Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Predicted Risk Category,High %,Low %,Moderate %,Risk Score,Phone Number,Address
E4536,467,Major,None,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,283.606.4976,"17060 Pamela Lakes Apt. 307
Stevenshire, YT R7S6S1"
E4537,448,None,Within past 1-3 years,None,None,None,Moderate,0.0,0.0,1.0,3.0,(229)972-6605x633,"54870 Brown Vista
Cherylborough, NS L3L1K1"
E4538,291,Major,Within past year,None,None,None,High,0.6087103174603175,0.0,0.39128968253968255,5.52,001-563-521-5914,"957 Owens Plains Suite 227
North Amy, BC R4G9K6"
E4539,220,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.66,389.479.2171,"007 Taylor Springs Apt. 472
Annton, NS J9G3J3"
E4540,277,None,Within past 1-3 years,Major,None,Fail,Moderate,0.025,0.0,0.975,2.86,811-261-7660,"5839 Williams Neck Apt. 060
Christinabury, NS N3Y9A4"
E4541,256,Minor,Within past year,None,None,None,High,0.6067018398268398,0.0,0.39329816017316016,5.17,001-896-815-0407x92748,"99224 James Freeway Apt. 130
Jesusburgh, NT V2V7R8"
E4542,324,Minor,None,None,None,None,Moderate,0.0,0.0,1.0,2.97,7555333807,"3271 Rose Vista
Lake Davidbury, NT K1B9V1"
E4543,431,None,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,328-591-8878x74742,"252 Burnett Drive Apt. 865
North Marissa, NU R6J 7K9"
E4544,206,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.62,001-364-480-1733x910,"3372 Murphy Groves
East Randy, SK L8T1T3"
E4545,372,None,Within past year,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,+1-439-569-8998x310,"52061 Garcia Trafficway
Lake Dennisshire, MB T2T 6S6"
E4546,342,Major,None,None,None,Pass,Moderate,0.0,0.0,1.0,3.0,989-565-8784x637,"8562 Thomas Circle
Laurieside, ON V2L 2T7"
E4547,448,Minor,Within past 1-3 years,Minor,Flagged,Fail,Moderate,0.1,0.0,0.9,3.1,+1-745-444-9545x342,"3638 Mackenzie Club Apt. 820
New Chelsea, QC P8E 4J9"
E4548,202,Minor,Within past year,Major,None,Pass,High,0.96155997949419,0.0,0.038440020505809976,4.98,(335)247-7264,"793 Morales Parkways
Turnerbury, MB A7B6B6"
E4549,388,Major,Within past 1-3 years,Minor,Flagged,Fail,High,1.0,0.0,0.0,6.88,001-794-606-1802,"892 Shannon Plains
Benjaminton, BC T8K4H2"
E4550,322,Minor,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.97,001-992-766-8386x4284,"85397 Carla Shore Apt. 239
Thomasberg, MB R5J7R7"
E4551,309,Minor,None,Minor,None,Fail,Moderate,0.0,0.0,1.0,2.93,787.376.5097x51537,"4509 Hunter Gateway
Wandaland, NS N9K6X7"
E4552,289,Minor,Within past 1-3 years,None,None,Pass,Moderate,0.14518398268398267,0.0,0.8548160173160173,3.01,(541)644-3977,"6160 Ariel Key Suite 601
Laneland, AB V1C4H1"
E4553,310,None,Within past 1-3 years,Minor,Flagged,Pass,Moderate,0.1,0.0,0.9,3.03,207-404-9163x13488,"2577 Sean Street Suite 953
Port Biancaport, NL N9N9V3"
E4554,280,None,Within past 1-3 years,Minor,None,Fail,Moderate,0.0,0.0,1.0,2.84,328-612-5188x075,"9957 Kelli Trail Apt. 566
Lake Stephen, NS A3T7X1"
E4555,237,Minor,Within past 1-3 years,Minor,None,Fail,Moderate,0.041379310344827586,0.0,0.9586206896551724,2.75,841.963.9034,"21584 Price Vista Apt. 430
Sophiaburgh, MB A2N4T3"
E4556,322,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.97,+1-400-333-9733x2781,"84224 Louis Shoals Suite 755
Carpenterstad, ON Y7V2B3"
E4557,319,None,Within past year,Minor,None,None,Moderate,0.0,0.0,1.0,2.96,761.731.4269x170,"19565 Choi Inlet
Jonesfort, AB R8J 3L3"
E4558,463,Minor,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,3.0,(523)898-1068x42698,"5587 Deborah Lock
Davidborough, SK J3G3C8"
E4559,436,Minor,Within past year,None,None,Pass,High,0.6067018398268398,0.0,0.39329816017316016,6.97,6885107591,"54362 Howell Trafficway
South Luisland, NS S9X8M5"
E4560,321,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.96,9725221616,"088 Wright Passage
New Kevin, NT G6C5P6"
E4561,222,Major,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.67,(382)565-7728x6323,"476 Arnold Curve
New Austinland, QC G2H6C1"
E4562,239,Major,Within past year,Major,Flagged,None,High,0.9944444444444445,0.0,0.005555555555555555,5.38,6349800511,"99986 Diane Ramp Suite 199
Jonesside, MB M2L8L7"
E4563,276,Minor,Within past 1-3 years,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.83,001-671-732-5218,"2231 James Run
North Loriton, PE S3A2G4"
E4564,397,None,Within past year,Minor,None,None,Moderate,0.0,0.0,1.0,3.0,268-644-9319,"107 Joshua Square
Dustinchester, NB P6A7A9"
E4565,362,Minor,None,Minor,None,Fail,Moderate,0.0,0.0,1.0,3.0,(951)584-0549x45159,"84560 Maria Manor Suite 619
South Melissa, NB G8S 3P3"
E4566,439,None,Within past year,Minor,None,Fail,Moderate,0.0,0.0,1.0,3.0,+1-834-520-4367x13935,"2441 Dominique Plain
Josephland, NB N7T8N6"
E4567,434,Minor,Within past year,Minor,Flagged,Pass,High,0.9170749370168874,0.0,0.08292506298311253,7.26,430.616.4579x86656,"438 Kristen Keys
East Kelly, ON P8K 6M7"
E4568,221,Minor,None,Major,Flagged,Pass,High,0.858154761904762,0.0,0.1418452380952381,5.07,+1-391-741-3300x5793,"43043 Kaufman Club
Bakerland, NB V5R 9C4"
E4569,392,Minor,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,001-405-860-9897x050,"95482 Oneal Mall
New John, SK K1R 9C8"
E4570,285,Major,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.86,207.355.3631x600,"868 Serrano Loaf
New Rachelmouth, AB A7L8H3"
E4571,470,Minor,None,None,Flagged,None,Moderate,0.0,0.0,1.0,3.0,001-479-730-6527x6144,"5755 Mack Haven Apt. 400
Woodsside, YT G1A2K3"
E4572,432,Minor,None,Major,None,Pass,Moderate,0.0,0.0,1.0,3.0,(778)383-9308x217,"81027 Michelle Burg
South Jessicamouth, SK H1G 7B1"
E4573,360,None,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,(379)597-4776x59485,"49417 Reed Stream Suite 702
New Joseborough, NB L5V8H3"
E4574,221,Minor,None,Minor,Flagged,Fail,Moderate,0.0,0.0,1.0,2.66,(299)574-3660,"87773 Kathleen Field
North Alex, AB Y3J 2V3"
E4575,276,None,Within past 1-3 years,Minor,Flagged,Fail,Moderate,0.05,0.0,0.95,2.88,+1-220-252-5731x8720,"974 Thomas Mount
Duffyland, NU P8C5K1"
E4576,361,Major,Within past year,Minor,Flagged,Pass,High,1.0,0.0,0.0,6.61,001-763-449-9034x402,"626 Carpenter Cliff Suite 363
Port Jonathan, SK G9P 4Y8"
E4577,347,Minor,Within past 1-3 years,Minor,None,None,Moderate,0.08793103448275862,0.0,0.9120689655172415,3.09,(323)265-0296,"92355 Phillips Light Apt. 243
New Derek, MB E1A7T7"
E4578,257,None,None,Major,Flagged,None,High,0.7404166666666666,0.0,0.25958333333333333,5.31,953-525-8140x677,"372 Andrea Corners Apt. 179
New Michaelstad, AB S2S 6E5"
E4579,257,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.77,926-344-9246,"24696 Walls Landing
Brittanyside, ON E6K 3M2"
E4580,498,Minor,Within past 1-3 years,Major,Flagged,Pass,High,1.0,0.0,0.0,7.98,7522297872,"4014 Cox Extension Suite 596
South Monica, AB J5H8B8"
E4581,351,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,277-438-5544x62262,"1022 Munoz Plains Apt. 819
East Heather, PE S3J 4B7"
E4582,297,Minor,Within past 1-3 years,Minor,None,None,Moderate,0.08793103448275862,0.0,0.9120689655172415,2.98,+1-793-966-9775x761,"274 Hunter Extension
Hollyhaven, NL A5T 9E4"
E4583,207,Minor,None,Minor,Flagged,Fail,Moderate,0.0,0.0,1.0,2.62,+1-215-433-3006x029,"70304 Ryan Stravenue
North Ashley, ON V9N 8E5"
E4584,250,None,Within past year,None,None,Pass,Moderate,0.02777777777777778,0.0,0.9722222222222221,2.78,(686)939-2300x923,"9481 Adrienne Mountains
Anthonyshire, BC J6A 6G2"
E4585,425,None,None,Minor,Flagged,Fail,Moderate,0.0,0.0,1.0,3.0,001-847-998-0800x338,"23041 Todd Pine
East Dennis, ON S4Y 3C2"
E4586,462,Major,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,001-375-613-2231,"011 Jose Branch
Port Ronald, NB G4G8K5"
E4587,274,None,Within past year,Minor,None,Fail,Moderate,0.0,0.0,1.0,2.82,+1-688-649-1658x43358,"618 Michelle Forges
Ruizmouth, MB G2S6L2"
E4588,320,Major,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.96,(892)381-0862,"3037 Castaneda Prairie Suite 527
Sierraville, SK G8S 9M3"
E4589,380,Minor,Within past 1-3 years,Minor,Flagged,None,High,1.0,0.0,0.0,6.8,001-387-291-7852x812,"70763 John Stravenue
Baileyview, NL V3M4X9"
E4590,471,None,Within past 1-3 years,Major,None,Fail,Moderate,0.025,0.0,0.975,3.02,+1-974-229-6054x44418,"3646 Wade Plain
Jenniferport, QC Y8A5L8"
E4591,412,Major,Within past 1-3 years,Major,None,None,High,0.755487012987013,0.0,0.24451298701298696,6.88,001-447-569-9154,"46587 Davis Walk
Burnsbury, NS C6L4S1"
E4592,282,None,Within past year,Minor,None,Fail,Moderate,0.0,0.0,1.0,2.85,(424)640-3862,"4341 Destiny Groves
Port Kristin, MB M3C 1M1"
E4593,315,None,None,Major,None,Fail,Moderate,0.0,0.0,1.0,2.94,578-430-2955x754,"1263 Zimmerman Fields Apt. 533
Rodrigueztown, NT M3P4S5"
E4594,430,Minor,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,3.0,532.536.0925x448,"97754 Johnson Ford Suite 859
Chambersborough, SK V6A6A9"
E4595,401,Major,None,None,Flagged,None,Moderate,0.0,0.0,1.0,3.0,306-295-3266x7806,"32158 Singh Run Apt. 962
East Jenniferville, NT C5A7Y2"
E4596,434,Minor,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,001-345-775-2550x70693,"651 Navarro Plain Suite 641
Hillfort, NT E1Y 2M6"
E4597,468,None,Within past year,None,None,Pass,Moderate,0.02777777777777778,0.0,0.9722222222222221,3.03,341-798-8503x44089,"45887 Williams Crest
East Charles, BC S4G 4T9"
E4598,456,None,Within past year,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,001-907-466-6290x16023,"46202 Collins Mission Suite 196
Beckerhaven, ON K3P 2C9"
E4599,351,None,Within past year,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,447-318-4340x21473,"43987 Ryan Lights Suite 717
Cameronburgh, AB R4B3L4"
E4600,492,None,Within past year,Major,None,Fail,Moderate,0.0,0.0,1.0,3.0,800.452.0272x5765,"28510 Lauren Islands Suite 660
Averyton, NS M1A 2S8"
E4601,283,Minor,None,Minor,Flagged,Fail,Moderate,0.0,0.0,1.0,2.85,+1-537-586-5934x319,"462 Martin Mountains
East Briannaport, NL J8C8Y6"
E4602,391,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,600-955-6303x23881,"93900 Daniel Divide
Nicholasview, BC R5H 5K7"
E4603,231,Minor,Within past 1-3 years,Minor,None,Pass,Moderate,0.08793103448275862,0.0,0.9120689655172415,2.78,001-203-542-6167x76464,"41731 Castillo Vista Suite 544
West Judy, NL A6K 4V2"
E4604,264,None,None,Major,Flagged,Pass,High,0.7404166666666666,0.0,0.25958333333333333,5.38,(918)718-6436,"934 Schmidt Street
Johnsonfurt, PE C9J8B1"
E4605,224,Major,Within past 1-3 years,Minor,None,Pass,Moderate,0.26999999999999996,0.0,0.73,2.94,+1-466-414-8016,"38837 Kelly Bypass
Samanthaville, NB T4X4P6"
E4606,404,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,+1-791-937-2161x604,"281 Vargas Dam
Robertsonside, MB B6R 6P3"
E4607,465,None,Within past year,Minor,None,None,Moderate,0.0,0.0,1.0,3.0,630-676-9620x61219,"4055 Hoover Lights Suite 232
South Monica, NB R2G 3T5"
E4608,444,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,5284777280,"469 Barbara Tunnel
Port Maxwellton, NT J5C 5C8"
E4609,204,None,Within past year,None,None,None,Moderate,0.02777777777777778,0.0,0.9722222222222221,2.64,633-564-0532x82678,"3644 Luis Locks
North Joel, QC B9M 1G9"
E4610,360,Minor,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,(858)923-4445x899,"92208 Anne Plain
Oneillton, AB A4E 4L1"
E4611,362,Minor,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,(804)656-1319x1369,"19513 James Street Suite 421
East Andrew, ON K2N4T8"
E4612,492,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,237.824.1207,"032 David Square
West Ashleyfurt, NB X5B4P4"
E4613,316,Minor,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.95,001-999-488-7352x46794,"6721 Stewart Coves
Whiteborough, NU N7L5R9"
E4614,364,None,None,None,None,Pass,Moderate,0.0,0.0,1.0,3.0,673-628-6629x66867,"047 Melvin Stravenue
Ivanstad, NT S4G 6T7"
E4615,281,None,Within past year,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.84,+1-236-353-5318x16133,"12814 Carl Terrace Suite 774
Haleymouth, BC H6J 5M9"
E4616,323,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.97,(808)616-1643x14818,"87231 Nicole Greens Apt. 758
Laurenmouth, ON G9K 1G5"
E4617,460,Minor,None,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,(522)641-4228,"9709 Jonathan Walks
Loritown, QC G1B 2S2"
E4618,304,None,Within past year,Minor,None,None,Moderate,0.0,0.0,1.0,2.91,001-600-797-0946x317,"74041 Russell Vista
New Cynthialand, QC L6C 3V3"
E4619,321,Major,None,None,None,None,Moderate,0.0,0.0,1.0,2.96,4273156541,"5277 Julian Oval Apt. 603
Lake Jonathan, NS J1R 2X2"
E4620,300,None,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,2.9,(380)322-2058,"73317 Michael Mills
Charlesside, YT L4T 8J3"
E4621,202,None,Within past 1-3 years,Major,None,Fail,Moderate,0.025,0.0,0.975,2.63,(630)491-3061,"5172 Martinez Road Apt. 985
East Alanhaven, PE M8Y 9V8"
E4622,447,Major,Within past year,Minor,None,Fail,High,0.8375,0.0,0.1625,7.31,651-513-9586x18810,"2352 James Ford
Brianberg, NS N8J 3S5"
E4623,451,Minor,None,None,None,None,Moderate,0.0,0.0,1.0,3.0,322-974-2729,"319 Becker Fork
West Benjamin, NU P5H4L2"
E4624,320,None,Within past year,Major,None,Fail,Moderate,0.0,0.0,1.0,2.96,001-908-761-7296x14110,"2603 Daniels Walks Apt. 228
Ericville, AB N3R 7X1"
E4625,377,None,Within past year,Major,None,Fail,Moderate,0.0,0.0,1.0,3.0,(387)921-4372x64140,"83548 Patel Haven Apt. 130
Vickiton, AB K5T 1X3"
E4626,205,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.62,(997)708-0179,"879 Gray Isle Suite 708
North Peterport, YT E7K3R5"
E4627,362,Major,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,3.0,898.670.6692x4913,"520 Neal Oval Apt. 727
Christopherburgh, PE B6P 7M9"
E4628,286,None,None,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.86,+1-760-412-2527x26649,"4558 William Dale Apt. 905
New Jessicafort, NB C2M5C1"
E4629,301,Major,Within past year,None,None,Pass,High,0.6087103174603175,0.0,0.39128968253968255,5.62,8563778677,"967 Chris Ville
South David, AB L7M2H4"
E4630,448,Major,None,Major,Flagged,Fail,Moderate,0.45,0.0,0.55,3.45,+1-962-544-4284,"6281 Gamble Ridges Suite 564
New Seanburgh, YT X8Y 1M4"
E4631,277,Minor,Within past year,Major,None,Pass,High,0.96155997949419,0.0,0.038440020505809976,5.73,001-909-371-4295x05489,"5415 Shelby Way
Jessebury, BC B6Y2N2"
E4632,314,Minor,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.94,+1-954-757-1418x96368,"34984 Ramirez Crest Apt. 192
South Chadfurt, NB A7X 8N7"
E4633,256,None,None,Minor,None,None,Moderate,0.0,0.0,1.0,2.77,541.401.0456x9216,"4792 Paul Mountains
Stevensfort, BC A6X 4A9"
E4634,428,None,None,Minor,Flagged,None,Moderate,0.0,0.0,1.0,3.0,001-319-707-7114,"73169 Orozco Isle Apt. 308
Lake Joseph, MB B4T 7N9"
E4635,225,None,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.68,001-894-595-9172x29913,"98649 Thompson Forks
North Jamesside, QC R1G9E3"
E4636,351,None,Within past 1-3 years,Major,Flagged,Fail,Moderate,0.18587301587301586,0.0,0.814126984126984,3.19,380-548-8855,"2415 Daniel Burg
East Ryan, ON X7L 5A4"
E4637,321,Minor,Within past 1-3 years,None,Flagged,None,Moderate,0.05,0.0,0.95,3.01,001-908-758-0882x3180,"74234 Fuller Square Suite 653
Douglasbury, MB E6J 9N7"
E4638,457,None,Within past year,Major,None,Fail,Moderate,0.0,0.0,1.0,3.0,486-652-0074x253,"0646 Ronald Shoals Apt. 242
Port Coreybury, NS C6L2X9"
E4639,418,None,Within past 1-3 years,Minor,Flagged,Pass,Moderate,0.1,0.0,0.9,3.1,+1-372-724-6595x71174,"8941 Leah Ridges
Jasonfurt, PE M6T 8X7"
E4640,303,Major,None,None,None,Fail,Moderate,0.0,0.0,1.0,2.91,591.520.3276x0448,"63248 Martin Fort Suite 621
Port Debrafurt, SK V9L 9G6"
E4641,351,None,None,None,Flagged,Fail,Moderate,0.0,0.0,1.0,3.0,370.220.1384x9387,"4032 Sue Highway
West Nathan, YT B4C7H9"
E4642,476,Major,None,Major,None,Fail,Moderate,0.0,0.0,1.0,3.0,211.882.2971,"668 Spencer Lodge Apt. 582
Jeffreymouth, PE J8P 3L3"
E4643,208,Major,Within past year,None,Flagged,None,High,0.7490981240981239,0.0,0.25090187590187585,4.83,001-414-668-1511,"551 Ramirez Tunnel Apt. 882
New Jasonburgh, NL P9B3Y9"
E4644,494,None,Within past 1-3 years,Minor,None,Fail,Moderate,0.0,0.0,1.0,3.0,340.979.4183x244,"928 Peter Prairie Suite 359
Keithstad, NS X4C3K5"
E4645,281,None,None,Minor,None,None,Moderate,0.0,0.0,1.0,2.84,(501)747-1735x49845,"68789 Hancock Land
Combsmouth, BC V8T6X2"
E4646,363,Minor,None,Major,Flagged,Fail,Moderate,0.40285714285714286,0.0,0.5971428571428572,3.4,+1-533-586-2457x38622,"135 Scott Burgs Apt. 912
Adamview, AB A7K 5V8"
E4647,436,Minor,Within past 1-3 years,Minor,None,Fail,Moderate,0.041379310344827586,0.0,0.9586206896551724,3.04,989.217.1447x71151,"55470 Robert Cliffs Suite 552
New Allison, SK P9P3E7"
E4648,247,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,2.74,347.888.0109x379,"83087 Arnold River
Lake Wanda, YT K7M 1K3"
E4649,418,None,None,Minor,Flagged,None,Moderate,0.0,0.0,1.0,3.0,518-362-9994x431,"2600 James Brook
Nelsonmouth, PE T3P 1C1"
E4650,261,None,None,None,None,None,Moderate,0.0,0.0,1.0,2.78,2255892105,"27608 Jeremy Hills
South Carl, NL J1J5X3"
E4651,219,Minor,Within past 1-3 years,None,None,Pass,Moderate,0.14518398268398267,0.0,0.8548160173160173,2.8,+1-282-232-5775x631,"39831 Clark Pine Suite 432
West Michealview, ON C4N 7B3"
E4652,262,Minor,Within past 1-3 years,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.79,(460)785-4952x52791,"62400 David Flats
Lake Robin, AB G1N 5B7"
E4653,354,None,Within past 1-3 years,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,(407)553-1612x1840,"806 Glenda Landing
Port Shannonville, MB V7G 8N1"
E4654,378,None,Within past year,Minor,None,Pass,Moderate,0.0,0.0,1.0,3.0,(824)291-3180,"02908 Freeman Crossroad Apt. 925
Jeffreyport, SK V6E 1R5"
E4655,386,Minor,Within past 1-3 years,Minor,None,Fail,Moderate,0.041379310344827586,0.0,0.9586206896551724,3.04,+1-344-810-1741x104,"30348 Lewis Meadow
New Johnshire, NS C3C 3L7"
E4656,246,None,Within past year,None,None,Fail,Moderate,0.0,0.0,1.0,2.74,610-719-8675,"937 Brian Trail Apt. 035
Molinamouth, QC N8C1X8"
E4657,258,None,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.77,670.361.5122x634,"82345 Ariel Branch Suite 647
Michellefurt, NL R3T 9R3"
E4658,253,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.76,4954312821,"8477 Nicholas Fort Apt. 441
West Victoria, NT P8E4J6"
E4659,475,None,None,Major,None,Fail,Moderate,0.0,0.0,1.0,3.0,800.316.3780,"6228 Mary Highway Apt. 125
Tylertown, NS H8J8B5"
E4660,235,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.7,001-358-280-9797x0598,"13008 Kevin Lodge
Goodmanbury, MB R8X 4P9"
E4661,395,Minor,Within past year,Minor,None,None,High,0.9004465562289432,0.0,0.09955344377105654,6.85,(302)687-9584,"220 Mitchell Ferry
Staceyburgh, AB C4N8M3"
E4662,280,Major,None,Major,None,Fail,Moderate,0.0,0.0,1.0,2.84,465.728.1120x7194,"188 Thompson Islands Apt. 674
Jamesbury, ON V9J3S8"
E4663,407,Minor,Within past 1-3 years,Minor,None,Pass,Moderate,0.08793103448275862,0.0,0.9120689655172415,3.09,001-861-938-5747,"346 Crystal Harbors
East Annetteshire, ON K2J8L6"
E4664,232,None,Within past 1-3 years,Minor,Flagged,Pass,Moderate,0.1,0.0,0.9,2.8,3766490320,"06428 Davis Harbor
North Barbara, NS V4J9B1"
E4665,318,Minor,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,2.95,247-514-9086,"9139 Perez Orchard Suite 507
Hamiltonton, NU S6J5K1"
E4666,294,Minor,Within past 1-3 years,Minor,None,Fail,Moderate,0.041379310344827586,0.0,0.9586206896551724,2.92,(360)298-5467,"918 Shirley Ferry Suite 296
Richardfurt, ON P5V4H5"
E4667,309,Minor,None,None,Flagged,Pass,Moderate,0.0,0.0,1.0,2.93,(526)344-2437x32514,"4670 Christine Knoll
Trujilloview, SK Y2T 6M7"
E4668,285,Minor,Within past year,None,Flagged,None,High,0.829414065466697,0.0,0.17058593453330292,5.68,(319)593-1899x44690,"01063 Benjamin Grove
East Jocelynport, AB P1H 5R6"
E4669,467,None,Within past year,None,None,Fail,Moderate,0.0,0.0,1.0,3.0,748.456.8000,"9212 Nash Port Suite 406
Johnfurt, PE K4C 4C3"
E4670,224,Minor,Within past 1-3 years,None,None,Fail,Moderate,0.0,0.0,1.0,2.67,3045221104,"793 Jesse Skyway Apt. 434
Montesshire, AB L2X 3R5"
E4671,334,Minor,Within past year,Minor,Flagged,Pass,High,0.9170749370168874,0.0,0.08292506298311253,6.26,205-461-2377,"6273 Curry Forest Apt. 428
Amandahaven, PE Y4R7K3"
E4672,400,Minor,Within past year,None,Flagged,Pass,High,0.829414065466697,0.0,0.17058593453330292,6.83,(700)745-3786x7169,"2849 Lauren View
South Michellemouth, NL R1R7L2"
E4673,337,Minor,Within past year,None,None,Pass,High,0.6067018398268398,0.0,0.39329816017316016,5.98,796.914.1342x641,"6695 Maria Heights
South Gwendolynview, YT Y1H8J1"
E4674,340,Major,Within past 1-3 years,Minor,None,Fail,High,0.8119444444444444,0.0,0.1880555555555556,6.21,246.487.6165x512,"338 Randy View
Duncanport, NU Y1R 3K9"
E4675,298,Minor,Within past year,None,None,None,High,0.6067018398268398,0.0,0.39329816017316016,5.59,779-848-1870x45922,"83940 Taylor Valleys Suite 516
Oconnorbury, NL E8L 8Y7"
E4676,329,None,Within past year,None,Flagged,Fail,Moderate,0.0,0.0,1.0,2.99,5837355464,"474 Lopez Parkway
New Brian, NB S6E 7R2"
E4677,282,Minor,Within past year,Major,None,None,High,0.96155997949419,0.0,0.038440020505809976,5.78,+1-721-203-4978x671,"43398 Erin Prairie Apt. 837
Stephanieton, QC A8L 8X1"
E4678,260,Minor,Within past 1-3 years,Minor,None,Pass,Moderate,0.08793103448275862,0.0,0.9120689655172415,2.87,(545)905-8548x72046,"42060 Cook Forest
Davidport, YT P9Y 4A5"
E4679,215,Minor,None,Minor,None,None,Moderate,0.0,0.0,1.0,2.64,(817)268-2483x60309,"7539 Ryan Meadows Suite 834
Nicholsonland, QC R6E 9G2"
E4680,228,None,Within past 1-3 years,None,None,Pass,Moderate,0.0,0.0,1.0,2.68,728.561.9498x920,"381 Montgomery Valleys Apt. 644
Matafurt, SK K6J 8H9"
E4681,244,Minor,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.73,(913)248-2655x8146,"005 Richard Oval Apt. 616
West Benjaminfurt, AB G5R9B9"
E4682,328,Minor,Within past year,Major,None,Fail,High,0.6026130952380953,0.0,0.39738690476190475,5.88,(488)869-3421x2460,"178 Daniel Junctions Apt. 200
West Sabrina, NT J4C 2T3"
E4683,236,Minor,Within past year,Minor,None,Fail,Moderate,0.1870935960591133,0.0,0.8129064039408866,2.9,(836)423-0452x60362,"08449 Elizabeth Manor
Harrisborough, AB B4R5K1"
E4684,208,Minor,Within past year,Major,Flagged,Fail,High,1.0,0.0,0.0,5.08,+1-870-494-1198x3475,"591 Samantha Highway
Sandersland, NB R1L 6C6"
E4685,388,Minor,Within past 1-3 years,Major,None,Pass,High,0.7231909756909757,0.0,0.2768090243090243,6.6,+1-246-907-9491x4279,"13911 Daniel Shore
Lake Christopherchester, NB K9R 6R1"
E4686,243,Major,None,Major,Flagged,Fail,Moderate,0.45,0.0,0.55,3.18,+1-781-525-0085x5847,"77791 James Plains
Fischerborough, YT A5X 6J2"
E4687,230,Minor,Within past year,None,Flagged,Pass,High,0.829414065466697,0.0,0.17058593453330292,5.13,251.534.2223,"4537 Maurice Creek Apt. 129
Robertborough, NB M1M4Y4"
E4688,481,Major,Within past 1-3 years,Minor,None,Pass,Moderate,0.26999999999999996,0.0,0.73,3.27,276.396.5444x388,"183 Barber Junctions Suite 503
New Jorgebury, NS T4E8N1"
E4689,239,None,None,None,None,Pass,Moderate,0.0,0.0,1.0,2.72,204.480.8574x42590,"272 Diaz Roads Apt. 650
Goodwinville, QC X2G1Y8"
E4690,434,Minor,Within past 1-3 years,Minor,None,Fail,Moderate,0.041379310344827586,0.0,0.9586206896551724,3.04,255.640.7279x21346,"227 David Parks Suite 092
Shanefort, NT M5N6L3"
E4691,443,Minor,Within past 1-3 years,None,Flagged,Fail,Moderate,0.0,0.0,1.0,3.0,(677)279-0318x791,"9562 Benson Turnpike
Thomasfort, SK J6T3X4"
E4692,381,Minor,None,Major,Flagged,Pass,High,0.858154761904762,0.0,0.1418452380952381,6.67,001-956-271-6141x25270,"383 Dylan Place Suite 108
Coltonshire, NS T5B 7L3"
